Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
147	16	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acomys_cahirinus,Acomys_russatus,Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus,Lemniscomys_griselda,Lemniscomys_rosalia,Mastomys_natalensis,Micromys_minutus,Mus_minutoides,Otomys_irroratus,Parotomys_brantsii,Rattus_fuscipes,Rattus_lutreolus,Rattus_sordidus,Rattus_villosissimus
148	7	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mus_minutoides,Otomys_irroratus,Parotomys_brantsii,Rattus_fuscipes,Rattus_lutreolus,Rattus_sordidus,Rattus_villosissimus
149	3	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mus_minutoides,Otomys_irroratus,Parotomys_brantsii
150	1	30.300000	180000	100.000000	6.136380	4.929598	5.449381	7.162993	1.160807	1.059961	1.049469	1.296087	5.990729	5.596722	5.838946	1.346782	35.172437	32.116823	31.798901	39.271431	Mus_minutoides
151	2	15.400000	180000	100.000000	6.263400	5.237500	5.449740	7.840201	1.185717	1.041200	1.049454	1.485041	3.044793	2.844538	2.967649	0.684503	18.260047	16.034482	16.161596	22.869636	Otomys_irroratus,Parotomys_brantsii
152	1	14.900000	180000	100.000000	6.473721	4.815574	5.461362	8.921808	1.226770	1.095171	1.050519	1.656516	2.945936	2.752183	2.871297	0.662279	18.278872	16.318050	15.652737	24.682093	Otomys_irroratus
153	1	14.900000	180000	100.000000	6.464889	4.863151	5.454757	8.989954	1.221561	1.101435	1.050026	1.650657	2.945936	2.752183	2.871297	0.662279	18.201264	16.411382	15.645394	24.594788	Parotomys_brantsii
154	4	20.300000	180000	100.000000	7.646319	6.080598	5.579352	15.978985	1.443877	0.846826	1.066276	2.963199	4.013591	3.749619	3.911901	0.902299	29.310694	17.190578	21.645395	60.152936	Rattus_fuscipes,Rattus_lutreolus,Rattus_sordidus,Rattus_villosissimus
155	2	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rattus_lutreolus,Rattus_sordidus
156	1	10.000000	180000	100.000000	8.073899	4.678446	5.607675	16.272684	1.529169	1.308802	1.069284	3.327475	1.977138	1.847103	1.927045	0.444482	15.291688	13.088023	10.692844	33.274753	Rattus_sordidus
