Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
573	1	5.100000	5354	29.744444	2.782587	1.136426	1.000000	6.355807	0.105867	0.045141	0.043340	0.227416	0.202526	0.194188	0.201700	0.036487	0.539921	0.230217	0.221034	1.159820	Otolemur_crassicaudatus
574	1	5.100000	7312	40.622222	4.232539	0.884456	1.000000	8.128554	0.158702	0.039775	0.046667	0.293569	0.202526	0.194188	0.201700	0.036487	0.809378	0.202855	0.238002	1.497201	Otolemur_garnettii
575	1	17.000000	2685	14.916667	1.292325	1.014359	1.000000	1.789077	0.050627	0.039155	0.040397	0.072039	0.675087	0.647293	0.672333	0.121624	0.860664	0.665640	0.686749	1.224664	Euoticus_elegantulus
576	3	61.600000	1863	10.350000	1.182658	1.010640	1.000000	1.377283	0.046510	0.038074	0.039970	0.054291	2.446199	2.345486	2.436218	0.440709	2.864988	2.345375	2.462152	3.344355	Ptilocercus_lowii,Tupaia_glis,Urogale_everetti
577	1	32.700000	1926	10.700000	1.234786	1.032738	1.000000	1.954496	0.048549	0.039046	0.039996	0.081210	1.298551	1.245087	1.293252	0.233948	1.587566	1.276810	1.307858	2.655552	Ptilocercus_lowii
578	2	5.400000	2708	15.044444	1.575796	1.077748	1.000000	3.600953	0.061487	0.043653	0.040612	0.135701	0.214440	0.205611	0.213565	0.038634	0.332029	0.235727	0.219308	0.732785	Tupaia_glis,Urogale_everetti
579	1	27.300000	2664	14.800000	1.509136	1.000292	1.000000	2.773285	0.058972	0.035928	0.040620	0.109550	1.084111	1.039477	1.079688	0.195314	1.609933	0.980824	1.108912	2.990709	Urogale_everetti
580	1	27.300000	3323	18.461111	1.924516	0.858759	1.000000	4.634951	0.074279	0.033791	0.041404	0.172015	1.084111	1.039477	1.079688	0.195314	2.027816	0.922490	1.130343	4.696001	Tupaia_glis
581	176	7.100000	1327	7.372222	1.165917	0.976367	1.000000	1.397954	0.045889	0.037614	0.040183	0.055490	0.281948	0.270340	0.280798	0.050796	0.325814	0.267060	0.285296	0.393983	Acinonyx_jubatus,Ailurus_fulgens,Alces_alces,Antilocapra_americana,Antrozous_pallidus,Arctictis_binturong,Arctogalidia_trivirgata,Artibeus_concolor,Artibeus_fimbriatus,Artibeus_jamaicensis,Artibeus_lituratus,Atelerix_albiventris,Bassariscus_sumichrasti,Blarina_brevicauda,Blarina_carolinensis,Canis_latrans,Canis_mesomelas,Capreolus_capreolus,Carollia_perspicillata,Cerdocyon_thous,Cervus_elaphus,Chalinolobus_gouldii,Chiroderma_doriae,Chrotopterus_auritus,Condylura_cristata,Connochaetes_taurinus,Crocidura_crossei,Crocidura_flavescens,Crocidura_hildegardeae,Crocidura_leucodon,Crocidura_luna,Crocidura_olivieri,Crocidura_poensis,Crocidura_russula,Crocidura_suaveolens,Crocidura_viaria,Cryptotis_parva,Cynopterus_brachyotis,Desmodus_rotundus,Diaemus_youngi,Diphylla_ecaudata,Dobsonia_minor,Dobsonia_moluccensis,Dobsonia_praedatrix,Echinosorex_gymnura,Eira_barbara,Eonycteris_spelaea,Eptesicus_fuscus,Erinaceus_concolor,Erinaceus_europaeus,Erophylla_sezekorni,Eumops_perotis,Fossa_fossana,Galerella_sanguinea,Genetta_tigrina,Glossophaga_soricina,Gulo_gulo,Hemiechinus_auritus,Herpestes_javanicus,Hipposideros_galeritus,Histiotus_velatus,Hyaena_hyaena,Hylomys_suillus,Kobus_ellipsiprymnus,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Leptonycteris_curasoae,Lutra_lutra,Lycaon_pictus,Lynx_rufus,Macroderma_gigas,Macroglossus_minimus,Macrotus_californicus,Madoqua_kirkii,Manis_crassicaudata,Manis_javanica,Manis_pentadactyla,Manis_tetradactyla,Manis_tricuspis,Martes_americana,Martes_martes,Megaloglossus_woermanni,Meles_meles,Melonycteris_melanops,Melursus_ursinus,Molossus_molossus,Monophyllus_redmani,Mormoops_megalophylla,Mustela_erminea,Mustela_frenata,Myotis_lucifugus,Myotis_nigricans,Myotis_velifer,Myotis_vivesi,Myotis_yumanensis,Nandinia_binotata,Nasua_narica,Nasua_nasua,Natalus_tumidirostris,Neomys_anomalus,Neomys_fodiens,Neurotrichus_gibbsii,Noctilio_albiventris,Noctilio_leporinus,Notiosorex_crawfordi,Nyctimene_albiventer,Nyctimene_cyclotis,Nyctimene_major,Nyctinomops_laticaudatus,Nyctophilus_geoffroyi,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Panthera_leo,Panthera_onca,Panthera_tigris,Paradoxurus_hermaphroditus,Paranyctimene_raptor,Pecari_tajacu,Peropteryx_macrotis,Phyllostomus_discolor,Phyllostomus_elongatus,Phyllostomus_hastatus,Platyrrhinus_lineatus,Plecotus_auritus,Potos_flavus,Procyon_cancrivorus,Procyon_lotor,Pteronotus_davyi,Pteronotus_parnellii,Pteronotus_personatus,Pteronotus_quadridens,Pteropus_giganteus,Pteropus_hypomelanus,Pteropus_poliocephalus,Pteropus_pumilus,Pteropus_scapulatus,Pteropus_vampyrus,Puma_concolor,Rangifer_tarandus,Raphicerus_campestris,Rhinonicteris_aurantia,Rhinophylla_fischerae,Rhinophylla_pumilio,Rousettus_amplexicaudatus,Saccopteryx_bilineata,Scalopus_aquaticus,Scapanus_latimanus,Scapanus_orarius,Scapanus_townsendii,Sorex_alpinus,Sorex_araneus,Sorex_cinereus,Sorex_coronatus,Sorex_minutus,Sorex_ornatus,Sorex_vagrans,Spilogale_putorius,Sturnira_lilium,Sturnira_tildae,Suncus_etruscus,Suncus_murinus,Suricata_suricatta,Sus_scrofa,Syconycteris_australis,Tadarida_brasiliensis,Taurotragus_oryx,Taxidea_taxus,Tonatia_bidens,Tragulus_javanicus,Uroderma_bilobatum,Vampyressa_pusilla,Vulpes_velox,Vulpes_vulpes,Vulpes_zerda
582	139	3.100000	2123	11.794444	1.304680	0.992391	1.000000	2.008566	0.050806	0.039191	0.041015	0.078468	0.123104	0.118036	0.122602	0.022179	0.157499	0.121493	0.127146	0.243251	Acinonyx_jubatus,Ailurus_fulgens,Alces_alces,Antilocapra_americana,Antrozous_pallidus,Arctictis_binturong,Arctogalidia_trivirgata,Artibeus_concolor,Artibeus_fimbriatus,Artibeus_jamaicensis,Artibeus_lituratus,Bassariscus_sumichrasti,Canis_latrans,Canis_mesomelas,Capreolus_capreolus,Carollia_perspicillata,Cerdocyon_thous,Cervus_elaphus,Chalinolobus_gouldii,Chiroderma_doriae,Chrotopterus_auritus,Connochaetes_taurinus,Cynopterus_brachyotis,Desmodus_rotundus,Diaemus_youngi,Diphylla_ecaudata,Dobsonia_minor,Dobsonia_moluccensis,Dobsonia_praedatrix,Eira_barbara,Eonycteris_spelaea,Eptesicus_fuscus,Erophylla_sezekorni,Eumops_perotis,Fossa_fossana,Galerella_sanguinea,Genetta_tigrina,Glossophaga_soricina,Gulo_gulo,Herpestes_javanicus,Hipposideros_galeritus,Histiotus_velatus,Hyaena_hyaena,Kobus_ellipsiprymnus,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Leptonycteris_curasoae,Lutra_lutra,Lycaon_pictus,Lynx_rufus,Macroderma_gigas,Macroglossus_minimus,Macrotus_californicus,Madoqua_kirkii,Manis_crassicaudata,Manis_javanica,Manis_pentadactyla,Manis_tetradactyla,Manis_tricuspis,Martes_americana,Martes_martes,Megaloglossus_woermanni,Meles_meles,Melonycteris_melanops,Melursus_ursinus,Molossus_molossus,Monophyllus_redmani,Mormoops_megalophylla,Mustela_erminea,Mustela_frenata,Myotis_lucifugus,Myotis_nigricans,Myotis_velifer,Myotis_vivesi,Myotis_yumanensis,Nandinia_binotata,Nasua_narica,Nasua_nasua,Natalus_tumidirostris,Noctilio_albiventris,Noctilio_leporinus,Nyctimene_albiventer,Nyctimene_cyclotis,Nyctimene_major,Nyctinomops_laticaudatus,Nyctophilus_geoffroyi,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Panthera_leo,Panthera_onca,Panthera_tigris,Paradoxurus_hermaphroditus,Paranyctimene_raptor,Pecari_tajacu,Peropteryx_macrotis,Phyllostomus_discolor,Phyllostomus_elongatus,Phyllostomus_hastatus,Platyrrhinus_lineatus,Plecotus_auritus,Potos_flavus,Procyon_cancrivorus,Procyon_lotor,Pteronotus_davyi,Pteronotus_parnellii,Pteronotus_personatus,Pteronotus_quadridens,Pteropus_giganteus,Pteropus_hypomelanus,Pteropus_poliocephalus,Pteropus_pumilus,Pteropus_scapulatus,Pteropus_vampyrus,Puma_concolor,Rangifer_tarandus,Raphicerus_campestris,Rhinonicteris_aurantia,Rhinophylla_fischerae,Rhinophylla_pumilio,Rousettus_amplexicaudatus,Saccopteryx_bilineata,Spilogale_putorius,Sturnira_lilium,Sturnira_tildae,Suricata_suricatta,Sus_scrofa,Syconycteris_australis,Tadarida_brasiliensis,Taurotragus_oryx,Taxidea_taxus,Tonatia_bidens,Tragulus_javanicus,Uroderma_bilobatum,Vampyressa_pusilla,Vulpes_velox,Vulpes_vulpes,Vulpes_zerda
